User_Name,Project_Type,Project_Name,Mon_Hours,Tues_Hours,Wed_Hours,Thur_Hours,Fri_Hours,Sat_Hours,Sun_Hours,Total_Hours
Herold,0,7,8,7,6,6,8,5,3,44
Herold,0,7,8,7,6,6,8,5,3,44
Herold,0,7,8,7,6,6,8,5,3,44
Herold,0,7,8,7,6,6,8,5,3,44
Herold,0,7,8,7,6,6,8,5,3,44
Herold,0,7,8,7,6,6,8,5,3,44
Herold,0,7,8,7,6,6,8,5,3,44
Herold,0,7,8,7,6,6,8,5,3,44
Herold,0,7,8,7,6,6,8,5,3,44
Herold,0,7,8,7,6,6,8,5,3,44
Den,1,28,7,6,8,7,7,2,4,44
Den,1,28,7,6,8,7,7,2,4,44
Den,1,28,7,6,8,7,7,2,4,44
Den,1,28,7,6,8,7,7,2,4,44
Den,1,28,7,6,8,7,7,2,4,44
Den,1,28,7,6,8,7,7,2,4,44
Den,1,28,7,6,8,7,7,2,4,44
Den,1,28,7,6,8,7,7,2,4,44
Den,1,28,7,6,8,7,7,2,4,44
Den,1,28,7,6,8,7,7,2,4,44
Den,1,28,7,6,8,7,7,2,4,44
Marijn,2,5,8,5,5,5,8,5,3,43
Marijn,2,5,8,5,5,5,8,5,3,43
Marijn,2,5,8,5,5,5,8,5,3,43
Marijn,2,5,8,5,5,5,8,5,3,43
Marijn,2,5,8,5,5,5,8,5,3,43
Marijn,2,5,8,5,5,5,8,5,3,43
Marijn,2,5,8,5,5,5,8,5,3,43
Marijn,2,5,8,5,5,5,8,5,3,43
Marijn,2,5,8,5,5,5,8,5,3,43
Marijn,2,5,8,5,5,5,8,5,3,43
Marijn,2,5,8,5,5,5,8,5,3,43
Bebe,1,9,6,7,5,6,8,2,4,32
Bebe,1,9,6,7,5,6,8,2,4,32
Bebe,1,9,6,7,5,6,8,2,4,32
Bebe,1,9,6,7,5,6,8,2,4,32
Bebe,1,9,6,7,5,6,8,2,4,32
Bebe,1,9,6,7,5,6,8,2,4,32
Bebe,1,9,6,7,5,6,8,2,4,32
Bebe,1,9,6,7,5,6,8,2,4,32
Bebe,1,9,6,7,5,6,8,2,4,32
Bebe,1,9,6,7,5,6,8,2,4,32
Bebe,1,9,6,7,5,6,8,2,4,32
Elizabeth,1,2,7,5,7,7,8,3,3,39
Elizabeth,1,2,7,5,7,7,8,3,3,39
Elizabeth,1,2,7,5,7,7,8,3,3,39
Elizabeth,1,2,7,5,7,7,8,3,3,39
Elizabeth,1,2,7,5,7,7,8,3,3,39
Elizabeth,1,2,7,5,7,7,8,3,3,39
Elizabeth,1,2,7,5,7,7,8,3,3,39
Elizabeth,1,2,7,5,7,7,8,3,3,39
Elizabeth,1,2,7,5,7,7,8,3,3,39
Elizabeth,1,2,7,5,7,7,8,3,3,39
Elizabeth,1,2,7,5,7,7,8,3,3,39
Niccolo,2,11,9,8,7,10,7,3,3,48
Niccolo,2,11,9,8,7,10,7,3,3,48
Niccolo,2,11,9,8,7,10,7,3,3,48
Niccolo,2,11,9,8,7,10,7,3,3,48
Niccolo,2,11,9,8,7,10,7,3,3,48
Niccolo,2,11,9,8,7,10,7,3,3,48
Niccolo,2,11,9,8,7,10,7,3,3,48
Niccolo,2,11,9,8,7,10,7,3,3,48
Niccolo,2,11,9,8,7,10,7,3,3,48
Niccolo,2,11,9,8,7,10,7,3,3,48
Niccolo,2,11,9,8,7,10,7,3,3,48
Leonelle,1,9,6,7,6,5,5,3,5,40
Leonelle,1,9,6,7,6,5,5,3,5,40
Leonelle,1,9,6,7,6,5,5,3,5,40
Leonelle,1,9,6,7,6,5,5,3,5,40
Leonelle,1,9,6,7,6,5,5,3,5,40
Leonelle,1,9,6,7,6,5,5,3,5,40
Leonelle,1,9,6,7,6,5,5,3,5,40
Leonelle,1,9,6,7,6,5,5,3,5,40
Leonelle,1,9,6,7,6,5,5,3,5,40
Leonelle,1,9,6,7,6,5,5,3,5,40
Leonelle,1,9,6,7,6,5,5,3,5,40
Yoshiko,2,26,6,9,7,8,7,3,3,43
Yoshiko,2,26,6,9,7,8,7,3,3,43
Yoshiko,2,26,6,9,7,8,7,3,3,43
Yoshiko,2,26,6,9,7,8,7,3,3,43
Yoshiko,2,26,6,9,7,8,7,3,3,43
Yoshiko,2,26,6,9,7,8,7,3,3,43
Yoshiko,2,26,6,9,7,8,7,3,3,43
Yoshiko,2,26,6,9,7,8,7,3,3,43
Yoshiko,2,26,6,9,7,8,7,3,3,43
Yoshiko,2,26,6,9,7,8,7,3,3,43
Yoshiko,2,26,6,9,7,8,7,3,3,43
Jeni,2,3,6,7,5,6,8,2,5,34
Jeni,2,3,6,7,5,6,8,2,5,34
Jeni,2,3,6,7,5,6,8,2,5,34
Jeni,2,3,6,7,5,6,8,2,5,34
Jeni,2,3,6,7,5,6,8,2,5,34
Jeni,2,3,6,7,5,6,8,2,5,34
Jeni,2,3,6,7,5,6,8,2,5,34
Jeni,2,3,6,7,5,6,8,2,5,34
Jeni,2,3,6,7,5,6,8,2,5,34
Jeni,2,3,6,7,5,6,8,2,5,34
Jeni,2,3,6,7,5,6,8,2,5,34
Allard,2,14,6,4,7,4,7,3,2,33
Allard,2,14,6,4,7,4,7,3,2,33
Allard,2,14,6,4,7,4,7,3,2,33
Allard,2,14,6,4,7,4,7,3,2,33
Allard,2,14,6,4,7,4,7,3,2,33
Allard,2,14,6,4,7,4,7,3,2,33
Allard,2,14,6,4,7,4,7,3,2,33
Allard,2,14,6,4,7,4,7,3,2,33
Allard,2,14,6,4,7,4,7,3,2,33
Allard,2,14,6,4,7,4,7,3,2,33
Allard,2,14,6,4,7,4,7,3,2,33
Lexy,1,13,7,6,7,6,7,5,4,40
Lexy,1,13,7,6,7,6,7,5,4,40
Lexy,1,13,7,6,7,6,7,5,4,40
Lexy,1,13,7,6,7,6,7,5,4,40
Lexy,1,13,7,6,7,6,7,5,4,40
Lexy,1,13,7,6,7,6,7,5,4,40
Lexy,1,13,7,6,7,6,7,5,4,40
Lexy,1,13,7,6,7,6,7,5,4,40
Lexy,1,13,7,6,7,6,7,5,4,40
Lexy,1,13,7,6,7,6,7,5,4,40
Lexy,1,13,7,6,7,6,7,5,4,40
Jedd,0,1,7,7,5,5,5,4,2,38
Jedd,0,1,7,7,5,5,5,4,2,38
Jedd,0,1,7,7,5,5,5,4,2,38
Jedd,0,1,7,7,5,5,5,4,2,38
Jedd,0,1,7,7,5,5,5,4,2,38
Jedd,0,1,7,7,5,5,5,4,2,38
Jedd,0,1,7,7,5,5,5,4,2,38
Jedd,0,1,7,7,5,5,5,4,2,38
Jedd,0,1,7,7,5,5,5,4,2,38
Jedd,0,1,7,7,5,5,5,4,2,38
Jedd,0,1,7,7,5,5,5,4,2,38
Ameline,2,16,5,5,4,7,4,4,4,30
Ameline,2,16,5,5,4,7,4,4,4,30
Ameline,2,16,5,5,4,7,4,4,4,30
Ameline,2,16,5,5,4,7,4,4,4,30
Ameline,2,16,5,5,4,7,4,4,4,30
Ameline,2,16,5,5,4,7,4,4,4,30
Ameline,2,16,5,5,4,7,4,4,4,30
Ameline,2,16,5,5,4,7,4,4,4,30
Ameline,2,16,5,5,4,7,4,4,4,30
Ameline,2,16,5,5,4,7,4,4,4,30
Ameline,2,16,5,5,4,7,4,4,4,30
Val,0,12,6,7,6,6,7,5,4,44
Val,0,12,6,7,6,6,7,5,4,44
Val,0,12,6,7,6,6,7,5,4,44
Val,0,12,6,7,6,6,7,5,4,44
Val,0,12,6,7,6,6,7,5,4,44
Val,0,12,6,7,6,6,7,5,4,44
Val,0,12,6,7,6,6,7,5,4,44
Val,0,12,6,7,6,6,7,5,4,44
Val,0,12,6,7,6,6,7,5,4,44
Val,0,12,6,7,6,6,7,5,4,44
Val,0,12,6,7,6,6,7,5,4,44
Nathanial,0,21,5,6,5,8,6,4,5,34
Nathanial,0,21,5,6,5,8,6,4,5,34
Nathanial,0,21,5,6,5,8,6,4,5,34
Nathanial,0,21,5,6,5,8,6,4,5,34
Nathanial,0,21,5,6,5,8,6,4,5,34
Nathanial,0,21,5,6,5,8,6,4,5,34
Nathanial,0,21,5,6,5,8,6,4,5,34
Nathanial,0,21,5,6,5,8,6,4,5,34
Nathanial,0,21,5,6,5,8,6,4,5,34
Nathanial,0,21,5,6,5,8,6,4,5,34
Nathanial,0,21,5,6,5,8,6,4,5,34
Bobinette,1,27,6,7,6,8,6,2,4,39
Bobinette,1,27,6,7,6,8,6,2,4,39
Bobinette,1,27,6,7,6,8,6,2,4,39
Bobinette,1,27,6,7,6,8,6,2,4,39
Bobinette,1,27,6,7,6,8,6,2,4,39
Bobinette,1,27,6,7,6,8,6,2,4,39
Bobinette,1,27,6,7,6,8,6,2,4,39
Bobinette,1,27,6,7,6,8,6,2,4,39
Bobinette,1,27,6,7,6,8,6,2,4,39
Bobinette,1,27,6,7,6,8,6,2,4,39
Bobinette,1,27,6,7,6,8,6,2,4,39
Kerrill,2,5,8,8,5,8,6,2,3,34
Kerrill,2,5,8,8,5,8,6,2,3,34
Kerrill,2,5,8,8,5,8,6,2,3,34
Kerrill,2,5,8,8,5,8,6,2,3,34
Kerrill,2,5,8,8,5,8,6,2,3,34
Kerrill,2,5,8,8,5,8,6,2,3,34
Kerrill,2,5,8,8,5,8,6,2,3,34
Kerrill,2,5,8,8,5,8,6,2,3,34
Kerrill,2,5,8,8,5,8,6,2,3,34
Kerrill,2,5,8,8,5,8,6,2,3,34
Kerrill,2,5,8,8,5,8,6,2,3,34
Janie,2,12,5,5,6,7,7,4,4,34
Janie,2,12,5,5,6,7,7,4,4,34
Janie,2,12,5,5,6,7,7,4,4,34
Janie,2,12,5,5,6,7,7,4,4,34
Janie,2,12,5,5,6,7,7,4,4,34
Janie,2,12,5,5,6,7,7,4,4,34
Janie,2,12,5,5,6,7,7,4,4,34
Janie,2,12,5,5,6,7,7,4,4,34
Janie,2,12,5,5,6,7,7,4,4,34
Janie,2,12,5,5,6,7,7,4,4,34
Janie,2,12,5,5,6,7,7,4,4,34
Larine,0,4,6,6,5,6,7,3,3,36
Larine,0,4,6,6,5,6,7,3,3,36
Larine,0,4,6,6,5,6,7,3,3,36
Larine,0,4,6,6,5,6,7,3,3,36
Larine,0,4,6,6,5,6,7,3,3,36
Larine,0,4,6,6,5,6,7,3,3,36
Larine,0,4,6,6,5,6,7,3,3,36
Larine,0,4,6,6,5,6,7,3,3,36
Larine,0,4,6,6,5,6,7,3,3,36
Larine,0,4,6,6,5,6,7,3,3,36
Larine,0,4,6,6,5,6,7,3,3,36
Starlene,2,15,6,5,4,7,6,4,4,32
Starlene,2,15,6,5,4,7,6,4,4,32
Starlene,2,15,6,5,4,7,6,4,4,32
Starlene,2,15,6,5,4,7,6,4,4,32
Starlene,2,15,6,5,4,7,6,4,4,32
Starlene,2,15,6,5,4,7,6,4,4,32
Starlene,2,15,6,5,4,7,6,4,4,32
Starlene,2,15,6,5,4,7,6,4,4,32
Starlene,2,15,6,5,4,7,6,4,4,32
Starlene,2,15,6,5,4,7,6,4,4,32
Starlene,2,15,6,5,4,7,6,4,4,32
Bria,2,15,7,6,9,8,9,4,4,50
Bria,2,15,7,6,9,8,9,4,4,50
Bria,2,15,7,6,9,8,9,4,4,50
Bria,2,15,7,6,9,8,9,4,4,50
Bria,2,15,7,6,9,8,9,4,4,50
Bria,2,15,7,6,9,8,9,4,4,50
Bria,2,15,7,6,9,8,9,4,4,50
Bria,2,15,7,6,9,8,9,4,4,50
Bria,2,15,7,6,9,8,9,4,4,50
Bria,2,15,7,6,9,8,9,4,4,50
Bria,2,15,7,6,9,8,9,4,4,50
Cletis,0,22,7,8,7,8,5,4,4,46
Cletis,0,22,7,8,7,8,5,4,4,46
Cletis,0,22,7,8,7,8,5,4,4,46
Cletis,0,22,7,8,7,8,5,4,4,46
Cletis,0,22,7,8,7,8,5,4,4,46
Cletis,0,22,7,8,7,8,5,4,4,46
Cletis,0,22,7,8,7,8,5,4,4,46
Cletis,0,22,7,8,7,8,5,4,4,46
Cletis,0,22,7,8,7,8,5,4,4,46
Cletis,0,22,7,8,7,8,5,4,4,46
Cletis,0,22,7,8,7,8,5,4,4,46
Jonah,1,1,5,6,5,6,5,3,3,30
Jonah,1,1,5,6,5,6,5,3,3,30
Jonah,1,1,5,6,5,6,5,3,3,30
Jonah,1,1,5,6,5,6,5,3,3,30
Jonah,1,1,5,6,5,6,5,3,3,30
Jonah,1,1,5,6,5,6,5,3,3,30
Jonah,1,1,5,6,5,6,5,3,3,30
Jonah,1,1,5,6,5,6,5,3,3,30
Jonah,1,1,5,6,5,6,5,3,3,30
Jonah,1,1,5,6,5,6,5,3,3,30
Jonah,1,1,5,6,5,6,5,3,3,30
Far,0,9,7,5,6,5,5,4,4,34
Far,0,9,7,5,6,5,5,4,4,34
Far,0,9,7,5,6,5,5,4,4,34
Far,0,9,7,5,6,5,5,4,4,34
Far,0,9,7,5,6,5,5,4,4,34
Far,0,9,7,5,6,5,5,4,4,34
Far,0,9,7,5,6,5,5,4,4,34
Far,0,9,7,5,6,5,5,4,4,34
Far,0,9,7,5,6,5,5,4,4,34
Far,0,9,7,5,6,5,5,4,4,34
Far,0,9,7,5,6,5,5,4,4,34
Dorotea,1,31,7,6,7,6,6,4,4,41
Dorotea,1,31,7,6,7,6,6,4,4,41
Dorotea,1,31,7,6,7,6,6,4,4,41
Dorotea,1,31,7,6,7,6,6,4,4,41
Dorotea,1,31,7,6,7,6,6,4,4,41
Dorotea,1,31,7,6,7,6,6,4,4,41
Dorotea,1,31,7,6,7,6,6,4,4,41
Dorotea,1,31,7,6,7,6,6,4,4,41
Dorotea,1,31,7,6,7,6,6,4,4,41
Dorotea,1,31,7,6,7,6,6,4,4,41
Dorotea,1,31,7,6,7,6,6,4,4,41
Putnam,0,28,6,8,6,7,7,4,3,40
Putnam,0,28,6,8,6,7,7,4,3,40
Putnam,0,28,6,8,6,7,7,4,3,40
Putnam,0,28,6,8,6,7,7,4,3,40
Putnam,0,28,6,8,6,7,7,4,3,40
Putnam,0,28,6,8,6,7,7,4,3,40
Putnam,0,28,6,8,6,7,7,4,3,40
Putnam,0,28,6,8,6,7,7,4,3,40
Putnam,0,28,6,8,6,7,7,4,3,40
Putnam,0,28,6,8,6,7,7,4,3,40
Putnam,0,28,6,8,6,7,7,4,3,40
Laverne,0,22,8,7,9,7,9,2,4,48
Laverne,0,22,8,7,9,7,9,2,4,48
Laverne,0,22,8,7,9,7,9,2,4,48
Laverne,0,22,8,7,9,7,9,2,4,48
Laverne,0,22,8,7,9,7,9,2,4,48
Laverne,0,22,8,7,9,7,9,2,4,48
Laverne,0,22,8,7,9,7,9,2,4,48
Laverne,0,22,8,7,9,7,9,2,4,48
Laverne,0,22,8,7,9,7,9,2,4,48
Laverne,0,22,8,7,9,7,9,2,4,48
Laverne,0,22,8,7,9,7,9,2,4,48
Shadow,1,26,5,5,6,6,7,2,2,30
Shadow,1,26,5,5,6,6,7,2,2,30
Shadow,1,26,5,5,6,6,7,2,2,30
Shadow,1,26,5,5,6,6,7,2,2,30
Shadow,1,26,5,5,6,6,7,2,2,30
Shadow,1,26,5,5,6,6,7,2,2,30
Shadow,1,26,5,5,6,6,7,2,2,30
Shadow,1,26,5,5,6,6,7,2,2,30
Shadow,1,26,5,5,6,6,7,2,2,30
Shadow,1,26,5,5,6,6,7,2,2,30
Shadow,1,26,5,5,6,6,7,2,2,30
Rayna,2,24,5,8,6,5,7,2,3,36
Rayna,2,24,5,8,6,5,7,2,3,36
Rayna,2,24,5,8,6,5,7,2,3,36
Rayna,2,24,5,8,6,5,7,2,3,36
Rayna,2,24,5,8,6,5,7,2,3,36
Rayna,2,24,5,8,6,5,7,2,3,36
Rayna,2,24,5,8,6,5,7,2,3,36
Rayna,2,24,5,8,6,5,7,2,3,36
Rayna,2,24,5,8,6,5,7,2,3,36
Rayna,2,24,5,8,6,5,7,2,3,36
Rayna,2,24,5,8,6,5,7,2,3,36
Joela,2,29,5,7,5,7,8,4,3,33
Joela,2,29,5,7,5,7,8,4,3,33
Joela,2,29,5,7,5,7,8,4,3,33
Joela,2,29,5,7,5,7,8,4,3,33
Joela,2,29,5,7,5,7,8,4,3,33
Joela,2,29,5,7,5,7,8,4,3,33
Joela,2,29,5,7,5,7,8,4,3,33
Joela,2,29,5,7,5,7,8,4,3,33
Joela,2,29,5,7,5,7,8,4,3,33
Joela,2,29,5,7,5,7,8,4,3,33
Joela,2,29,5,7,5,7,8,4,3,33
Bastian,0,5,8,10,10,8,9,2,3,50
Bastian,0,5,8,10,10,8,9,2,3,50
Bastian,0,5,8,10,10,8,9,2,3,50
Bastian,0,5,8,10,10,8,9,2,3,50
Bastian,0,5,8,10,10,8,9,2,3,50
Bastian,0,5,8,10,10,8,9,2,3,50
Bastian,0,5,8,10,10,8,9,2,3,50
Bastian,0,5,8,10,10,8,9,2,3,50
Bastian,0,5,8,10,10,8,9,2,3,50
Bastian,0,5,8,10,10,8,9,2,3,50
Bastian,0,5,8,10,10,8,9,2,3,50
Shauna,1,21,7,6,6,7,7,2,3,38
Shauna,1,21,7,6,6,7,7,2,3,38
Shauna,1,21,7,6,6,7,7,2,3,38
Shauna,1,21,7,6,6,7,7,2,3,38
Shauna,1,21,7,6,6,7,7,2,3,38
Shauna,1,21,7,6,6,7,7,2,3,38
Shauna,1,21,7,6,6,7,7,2,3,38
Shauna,1,21,7,6,6,7,7,2,3,38
Shauna,1,21,7,6,6,7,7,2,3,38
Shauna,1,21,7,6,6,7,7,2,3,38
Shauna,1,21,7,6,6,7,7,2,3,38
Ingunna,2,0,7,7,6,7,4,3,2,34
Ingunna,2,0,7,7,6,7,4,3,2,34
Ingunna,2,0,7,7,6,7,4,3,2,34
Ingunna,2,0,7,7,6,7,4,3,2,34
Ingunna,2,0,7,7,6,7,4,3,2,34
Ingunna,2,0,7,7,6,7,4,3,2,34
Ingunna,2,0,7,7,6,7,4,3,2,34
Ingunna,2,0,7,7,6,7,4,3,2,34
Ingunna,2,0,7,7,6,7,4,3,2,34
Ingunna,2,0,7,7,6,7,4,3,2,34
Ingunna,2,0,7,7,6,7,4,3,2,34
Mahmud,2,22,5,6,5,8,5,5,3,32
Mahmud,2,22,5,6,5,8,5,5,3,32
Mahmud,2,22,5,6,5,8,5,5,3,32
Mahmud,2,22,5,6,5,8,5,5,3,32
Mahmud,2,22,5,6,5,8,5,5,3,32
Mahmud,2,22,5,6,5,8,5,5,3,32
Mahmud,2,22,5,6,5,8,5,5,3,32
Mahmud,2,22,5,6,5,8,5,5,3,32
Mahmud,2,22,5,6,5,8,5,5,3,32
Mahmud,2,22,5,6,5,8,5,5,3,32
Mahmud,2,22,5,6,5,8,5,5,3,32
Katlin,0,2,6,8,8,5,6,3,2,37
Katlin,0,2,6,8,8,5,6,3,2,37
Katlin,0,2,6,8,8,5,6,3,2,37
Katlin,0,2,6,8,8,5,6,3,2,37
Katlin,0,2,6,8,8,5,6,3,2,37
Katlin,0,2,6,8,8,5,6,3,2,37
Katlin,0,2,6,8,8,5,6,3,2,37
Katlin,0,2,6,8,8,5,6,3,2,37
Katlin,0,2,6,8,8,5,6,3,2,37
Katlin,0,2,6,8,8,5,6,3,2,37
Katlin,0,2,6,8,8,5,6,3,2,37
Gordon,1,13,6,8,8,6,8,2,3,44
Gordon,1,13,6,8,8,6,8,2,3,44
Gordon,1,13,6,8,8,6,8,2,3,44
Gordon,1,13,6,8,8,6,8,2,3,44
Gordon,1,13,6,8,8,6,8,2,3,44
Gordon,1,13,6,8,8,6,8,2,3,44
Gordon,1,13,6,8,8,6,8,2,3,44
Gordon,1,13,6,8,8,6,8,2,3,44
Gordon,1,13,6,8,8,6,8,2,3,44
Gordon,1,13,6,8,8,6,8,2,3,44
Gordon,1,13,6,8,8,6,8,2,3,44
Bruis,0,9,7,6,6,6,6,4,2,38
Bruis,0,9,7,6,6,6,6,4,2,38
Bruis,0,9,7,6,6,6,6,4,2,38
Bruis,0,9,7,6,6,6,6,4,2,38
Bruis,0,9,7,6,6,6,6,4,2,38
Bruis,0,9,7,6,6,6,6,4,2,38
Bruis,0,9,7,6,6,6,6,4,2,38
Bruis,0,9,7,6,6,6,6,4,2,38
Bruis,0,9,7,6,6,6,6,4,2,38
Bruis,0,9,7,6,6,6,6,4,2,38
Bruis,0,9,7,6,6,6,6,4,2,38
Rodger,2,18,7,10,7,7,8,3,3,46
Rodger,2,18,7,10,7,7,8,3,3,46
Rodger,2,18,7,10,7,7,8,3,3,46
Rodger,2,18,7,10,7,7,8,3,3,46
Rodger,2,18,7,10,7,7,8,3,3,46
Rodger,2,18,7,10,7,7,8,3,3,46
Rodger,2,18,7,10,7,7,8,3,3,46
Rodger,2,18,7,10,7,7,8,3,3,46
Rodger,2,18,7,10,7,7,8,3,3,46
Rodger,2,18,7,10,7,7,8,3,3,46
Rodger,2,18,7,10,7,7,8,3,3,46
Ode,1,24,8,6,8,7,7,2,4,42
Ode,1,24,8,6,8,7,7,2,4,42
Ode,1,24,8,6,8,7,7,2,4,42
Ode,1,24,8,6,8,7,7,2,4,42
Ode,1,24,8,6,8,7,7,2,4,42
Ode,1,24,8,6,8,7,7,2,4,42
Ode,1,24,8,6,8,7,7,2,4,42
Ode,1,24,8,6,8,7,7,2,4,42
Ode,1,24,8,6,8,7,7,2,4,42
Ode,1,24,8,6,8,7,7,2,4,42
Ode,1,24,8,6,8,7,7,2,4,42
Conant,2,24,6,5,8,6,6,2,4,35
Conant,2,24,6,5,8,6,6,2,4,35
Conant,2,24,6,5,8,6,6,2,4,35
Conant,2,24,6,5,8,6,6,2,4,35
Conant,2,24,6,5,8,6,6,2,4,35
Conant,2,24,6,5,8,6,6,2,4,35
Conant,2,24,6,5,8,6,6,2,4,35
Conant,2,24,6,5,8,6,6,2,4,35
Conant,2,24,6,5,8,6,6,2,4,35
Conant,2,24,6,5,8,6,6,2,4,35
Conant,2,24,6,5,8,6,6,2,4,35
Marlena,1,16,6,6,6,7,9,5,3,45
Marlena,1,16,6,6,6,7,9,5,3,45
Marlena,1,16,6,6,6,7,9,5,3,45
Marlena,1,16,6,6,6,7,9,5,3,45
Marlena,1,16,6,6,6,7,9,5,3,45
Marlena,1,16,6,6,6,7,9,5,3,45
Marlena,1,16,6,6,6,7,9,5,3,45
Marlena,1,16,6,6,6,7,9,5,3,45
Marlena,1,16,6,6,6,7,9,5,3,45
Marlena,1,16,6,6,6,7,9,5,3,45
Marlena,1,16,6,6,6,7,9,5,3,45
Kennan,0,27,9,7,7,7,9,5,4,49
Kennan,0,27,9,7,7,7,9,5,4,49
Kennan,0,27,9,7,7,7,9,5,4,49
Kennan,0,27,9,7,7,7,9,5,4,49
Kennan,0,27,9,7,7,7,9,5,4,49
Kennan,0,27,9,7,7,7,9,5,4,49
Kennan,0,27,9,7,7,7,9,5,4,49
Kennan,0,27,9,7,7,7,9,5,4,49
Kennan,0,27,9,7,7,7,9,5,4,49
Kennan,0,27,9,7,7,7,9,5,4,49
Kennan,0,27,9,7,7,7,9,5,4,49
Hermie,0,11,9,8,8,8,9,5,2,50
Hermie,0,11,9,8,8,8,9,5,2,50
Hermie,0,11,9,8,8,8,9,5,2,50
Hermie,0,11,9,8,8,8,9,5,2,50
Hermie,0,11,9,8,8,8,9,5,2,50
Hermie,0,11,9,8,8,8,9,5,2,50
Hermie,0,11,9,8,8,8,9,5,2,50
Hermie,0,11,9,8,8,8,9,5,2,50
Hermie,0,11,9,8,8,8,9,5,2,50
Hermie,0,11,9,8,8,8,9,5,2,50
Hermie,0,11,9,8,8,8,9,5,2,50
Peggie,1,24,7,6,8,8,5,3,3,34
Peggie,1,24,7,6,8,8,5,3,3,34
Peggie,1,24,7,6,8,8,5,3,3,34
Peggie,1,24,7,6,8,8,5,3,3,34
Peggie,1,24,7,6,8,8,5,3,3,34
Peggie,1,24,7,6,8,8,5,3,3,34
Peggie,1,24,7,6,8,8,5,3,3,34
Peggie,1,24,7,6,8,8,5,3,3,34
Peggie,1,24,7,6,8,8,5,3,3,34
Peggie,1,24,7,6,8,8,5,3,3,34
Peggie,1,24,7,6,8,8,5,3,3,34
Katheryn,1,9,7,8,8,10,8,2,4,48
Katheryn,1,9,7,8,8,10,8,2,4,48
Katheryn,1,9,7,8,8,10,8,2,4,48
Katheryn,1,9,7,8,8,10,8,2,4,48
Katheryn,1,9,7,8,8,10,8,2,4,48
Katheryn,1,9,7,8,8,10,8,2,4,48
Katheryn,1,9,7,8,8,10,8,2,4,48
Katheryn,1,9,7,8,8,10,8,2,4,48
Katheryn,1,9,7,8,8,10,8,2,4,48
Katheryn,1,9,7,8,8,10,8,2,4,48
Katheryn,1,9,7,8,8,10,8,2,4,48
Ase,2,4,6,6,6,8,5,3,3,37
Ase,2,4,6,6,6,8,5,3,3,37
Ase,2,4,6,6,6,8,5,3,3,37
Ase,2,4,6,6,6,8,5,3,3,37
Ase,2,4,6,6,6,8,5,3,3,37
Ase,2,4,6,6,6,8,5,3,3,37
Ase,2,4,6,6,6,8,5,3,3,37
Ase,2,4,6,6,6,8,5,3,3,37
Ase,2,4,6,6,6,8,5,3,3,37
Ase,2,4,6,6,6,8,5,3,3,37
Ase,2,4,6,6,6,8,5,3,3,37
Farah,1,17,7,7,7,8,8,4,3,48
Farah,1,17,7,7,7,8,8,4,3,48
Farah,1,17,7,7,7,8,8,4,3,48
Farah,1,17,7,7,7,8,8,4,3,48
Farah,1,17,7,7,7,8,8,4,3,48
Farah,1,17,7,7,7,8,8,4,3,48
Farah,1,17,7,7,7,8,8,4,3,48
Farah,1,17,7,7,7,8,8,4,3,48
Farah,1,17,7,7,7,8,8,4,3,48
Farah,1,17,7,7,7,8,8,4,3,48
Farah,1,17,7,7,7,8,8,4,3,48
Gayler,1,6,5,8,5,7,7,2,5,39
Gayler,1,6,5,8,5,7,7,2,5,39
Gayler,1,6,5,8,5,7,7,2,5,39
Gayler,1,6,5,8,5,7,7,2,5,39
Gayler,1,6,5,8,5,7,7,2,5,39
Gayler,1,6,5,8,5,7,7,2,5,39
Gayler,1,6,5,8,5,7,7,2,5,39
Gayler,1,6,5,8,5,7,7,2,5,39
Gayler,1,6,5,8,5,7,7,2,5,39
Gayler,1,6,5,8,5,7,7,2,5,39
Gayler,1,6,5,8,5,7,7,2,5,39
Nollie,0,8,8,6,7,5,6,2,4,33
Nollie,0,8,8,6,7,5,6,2,4,33
Nollie,0,8,8,6,7,5,6,2,4,33
Nollie,0,8,8,6,7,5,6,2,4,33
Nollie,0,8,8,6,7,5,6,2,4,33
Nollie,0,8,8,6,7,5,6,2,4,33
Nollie,0,8,8,6,7,5,6,2,4,33
Nollie,0,8,8,6,7,5,6,2,4,33
Nollie,0,8,8,6,7,5,6,2,4,33
Nollie,0,8,8,6,7,5,6,2,4,33
Nollie,0,8,8,6,7,5,6,2,4,33
Tiena,0,7,7,7,7,5,5,3,4,35
Tiena,0,7,7,7,7,5,5,3,4,35
Tiena,0,7,7,7,7,5,5,3,4,35
Tiena,0,7,7,7,7,5,5,3,4,35
Tiena,0,7,7,7,7,5,5,3,4,35
Tiena,0,7,7,7,7,5,5,3,4,35
Tiena,0,7,7,7,7,5,5,3,4,35
Tiena,0,7,7,7,7,5,5,3,4,35
Tiena,0,7,7,7,7,5,5,3,4,35
Tiena,0,7,7,7,7,5,5,3,4,35
Tiena,0,7,7,7,7,5,5,3,4,35
Kipper,1,21,5,6,6,6,5,5,4,32
Kipper,1,21,5,6,6,6,5,5,4,32
Kipper,1,21,5,6,6,6,5,5,4,32
Kipper,1,21,5,6,6,6,5,5,4,32
Kipper,1,21,5,6,6,6,5,5,4,32
Kipper,1,21,5,6,6,6,5,5,4,32
Kipper,1,21,5,6,6,6,5,5,4,32
Kipper,1,21,5,6,6,6,5,5,4,32
Kipper,1,21,5,6,6,6,5,5,4,32
